source_location_code,destination_location_code,travel_distance_in_km,travel_time_in_min
10208582,10208501,133.14,215
10208582,10208500,126.1,171
10208582,10208706,30.17,36
10208582,12147179,17.9,24
10208582,10208724,17.5,30
10208582,12655984,17.75,25
10208582,12174646,35.83,39
10208582,12532788,40.72,81
10208582,12341443,14.69,17
10208582,12628704,11.55,18
10208582,10208590,10.57,13
10208582,12740486,25.68,37
10208582,12854125,21.13,36
10208582,12542300,21.8,26
10208582,10208118,5.3,9
10208582,10208122,1.43,1
10208582,10208124,16.33,17
10208582,10208578,9.24,12
10208582,10208601,9.97,18
10208582,10208609,5.35,6
10208582,10208610,45.01,71
10208582,10208620,13.64,24
10208582,10208642,5.62,6
10208582,10208665,14.89,21
10208582,10208673,7.79,11
10208582,10208690,67.25,118
10208582,10208711,5.01,5
10208582,10208728,67.1,87
10208582,10208738,15.94,16
10208582,10208749,5.17,7
10208582,10208761,3.54,4
10208582,10208766,12.42,13
10208582,10208769,17.46,25
10208582,10311889,7.2,13
10208582,11539652,8.64,9
10208582,11601941,34.62,35
10208582,11784129,28.56,38
10208582,11837298,38.13,51
10208582,11839297,39.99,55
10208582,11990630,148.8,270
10208582,12352070,147.13,154
10208582,12420822,15.22,17
10208582,12627036,5.27,6
10208582,12680540,19.99,39
10208582,12793479,33.38,40
10208582,12854131,14.22,25
10208582,12996267,19.29,22
10208582,13016256,10.6,11
10208582,A123,44.27,71
11956776,12854113,30.74,32
11956776,12854149,13.8,18
11956776,12577977,30.15,44
11956776,10212334,100.12,107
11956776,12585577,77.73,91
11956776,10212204,43.96,50
11956776,12628669,86.16,143
11956776,13013290,33.43,54
11956776,12026582,24.75,33
11956776,12854197,4.3,6
11956776,10208582,8.37,9
11956776,11956776,0.0,0
11956776,10364446,20.24,31
11956776,10366955,2.24,2
11956776,12474916,13.1,23
11956776,10279711,35.83,35
11956776,10218045,35.64,56
11956776,12708761,42.83,54
11956776,12740556,46.74,58
11956776,11346601,45.61,88
11956776,12854173,26.52,33
11956776,12854172,30.06,30
11956776,10208607,17.91,21
11956776,12750741,5.84,10
11956776,10208589,6.79,7
11956776,12854198,6.58,13
11956776,12345850,6.55,8
11956776,10208702,6.18,9
11956776,10208717,4.86,6
11956776,10208605,77.13,85
11956776,12854117,18.6,32
11956776,13045617,19.03,27
11956776,12854192,23.1,35
11956776,12854098,19.7,23
11956776,12854108,21.6,21
11956776,12724371,13.97,27
11956776,10208768,14.42,17
11956776,13005196,25.81,31
11956776,12779571,48.91,58
11956776,12742843,26.67,33
11956776,10364896,42.83,58
11956776,10208681,70.39,114
11956776,10212202,61.37,96
11956776,12715142,85.25,111
11956776,12475665,64.87,69
11956776,10212373,158.41,166
11956776,12475666,138.34,140
11956776,12044475,42.81,61
11956776,12656560,42.39,79
11956776,10212258,35.4,39
11956776,12219936,40.95,68
11956776,12194109,37.73,51
11956776,10208675,36.11,50
11956776,12475523,30.97,33
11956776,10208670,18.44,31
11956776,10366979,28.64,52
11956776,12475628,21.53,39
11956776,12475623,23.44,33
11956776,10208698,19.04,35
11956776,10208575,7.64,8
11956776,12475360,4.99,5
11956776,10208659,15.23,16
11956776,10208596,8.08,15
11956776,10208595,12.71,14
11956776,10208686,2.29,2
11956776,10208776,21.92,26
11956776,12475516,20.64,28
11956776,12721000,21.39,42
11956776,10208593,12.79,23
11956776,10210421,29.09,39
11956776,12854133,13.58,18
11956776,12546176,22.04,23
11956776,12690815,22.07,32
11956776,12854140,64.59,82
11956776,10310757,79.13,94
11956776,11539696,30.6,40
11956776,10208639,13.34,14
11956776,10208731,15.7,18
11956776,12854166,12.7,12
11956776,10208764,12.02,18
11956776,10310590,12.45,24
11956776,12854147,12.25,15
11956776,12854121,7.64,12
11956776,12502170,5.89,8
11956776,12021664,4.3,5
11956776,12995436,6.58,7
11956776,10208661,8.18,16
11956776,10208602,12.35,21
11956776,12725145,16.14,20
11956776,12854195,8.76,11
11956776,10219625,20.87,41
11956776,12983715,7.26,8
11956776,12171479,9.77,18
11956776,10208746,30.32,45
11956776,12838671,77.34,105
11956776,10208762,36.07,54
11956776,12738762,73.36,73
11956776,10214844,46.92,54
11956776,12860572,11.86,15
11956776,12854164,12.69,21
11956776,10208747,22.13,34
11956776,11950159,22.99,38
11956776,11957296,6.06,10
11956776,10208712,17.84,21
11956776,10208117,28.55,37
11956776,10208119,17.04,20
11956776,10364922,7.81,14
11956776,10208696,13.61,18
11956776,10208629,6.04,6
11956776,10208707,10.88,21
11956776,10208701,18.07,24
11956776,10208760,17.32,18
11956776,10208641,11.18,16
11956776,10208694,34.41,64
11956776,10208499,143.46,260
11956776,13067405,28.92,28
11956776,13067657,39.26,57
11956776,12171444,28.51,34
11956776,12489344,31.51,32
11956776,10208651,24.5,42
11956776,13015040,11.01,13
11956776,12420540,18.7,26
11956776,12854153,4.27,4
11956776,10208614,15.68,20
11956776,10208730,26.39,47
11956776,10208719,29.72,33
11956776,11646201,21.52,36
11956776,12854139,19.05,20
11956776,12510558,48.0,48
11956776,12231175,28.69,52
11956776,12814117,36.91,40
11956776,12666962,38.29,67
11956776,10208705,31.49,36
11956776,10396151,42.06,53
11956776,12814084,37.82,38
11956776,10208687,70.78,75
11956776,10393503,46.06,47
11956776,12854148,58.86,92
11956776,10214832,158.5,186
11956776,10208647,41.58,77
11956776,10208734,46.25,73
11956776,12854184,39.7,43
11956776,12854138,29.37,39
11956776,10208697,25.47,26
11956776,10208703,19.78,25
11956776,12548942,15.71,16
11956776,13028069,12.35,14
11956776,12679735,24.43,25
11956776,12016186,23.79,24
11956776,12854126,15.37,23
11956776,12854154,24.79,42
11956776,10208759,16.93,28
11956776,11770353,27.63,47
11956776,12769185,6.03,9
11956776,12854137,5.89,8
11956776,12862432,6.32,10
11956776,10208120,7.87,10
11956776,10208772,20.17,22
11956776,10364885,17.94,21
11956776,10364928,21.31,36
11956776,10208751,12.27,14
11956776,10208645,16.42,25
11956776,10364904,14.82,17
11956776,10208129,28.83,30
11956776,12487426,19.34,38
11956776,12628674,14.69,27
11956776,12341445,15.28,20
11956776,13067128,6.46,12
11956776,12983542,27.11,52
11956776,10208654,14.8,23
11956776,12542118,12.15,13
11956776,10364926,9.91,14
11956776,10208752,10.45,12
11956776,10364920,6.48,8
11956776,10208656,9.46,9
11956776,10208771,11.79,12
11956776,12854159,5.27,5
11956776,10208597,8.55,10
11956776,10364908,21.48,31
11956776,12769170,22.98,41
11956776,12770183,20.24,28
11956776,13068448,20.15,21
11956776,12854171,4.63,6
11956776,10208577,4.07,6
11956776,10208580,2.82,5
11956776,12854127,7.67,9
11956776,10208619,10.74,13
11956776,12769191,7.87,8
11956776,10208777,18.05,20
11956776,12788882,4.21,4
11956776,10212247,35.66,39
11956776,10208725,116.52,218
11956776,10214831,168.9,174
11956776,11952476,13.14,14
11956776,10213766,13.03,23
11956776,12854130,11.59,16
11956776,10208713,20.08,20
11956776,12341441,33.24,43
11956776,12757112,39.19,42
11956776,12339991,36.43,49
11956776,13032687,11.75,22
11956776,12628650,15.3,29
11956776,12475521,19.22,36
11956776,10953982,44.76,74
11956776,10208692,27.98,37
11956776,12475631,24.96,33
11956776,10208123,31.25,43
11956776,10208688,44.61,44
11956776,10208505,163.73,251
11956776,12588807,7.59,13
11956776,10208672,3.84,6
11956776,10208636,4.84,5
11956776,12854181,7.19,7
11956776,12854196,7.64,15
11956776,10208755,15.7,27
11956776,12420819,15.13,27
11956776,12880157,37.86,73
11956776,10222647,27.71,42
11956776,10366958,35.65,38
11956776,10208644,9.87,15
11956776,10367569,7.3,11
11956776,10208622,5.47,10
11956776,10208652,5.35,9
11956776,12406372,13.65,18
11956776,13065930,12.12,16
11956776,10208735,12.55,16
11956776,12434146,14.78,20
11956776,12506169,56.3,80
11956776,10208501,171.24,270
11956776,10208500,167.18,170
11956776,10208706,31.8,33
11956776,12147179,25.97,51
11956776,10208724,23.03,26
11956776,12655984,27.33,37
11956776,12174646,37.5,60
11956776,12532788,45.14,79
11956776,12341443,17.31,32
11956776,12628704,6.03,10
11956776,10208590,4.43,4
11956776,12740486,34.73,38
11956776,12854125,31.98,45
11956776,12542300,20.59,29
11956776,10208118,12.9,18
11956776,10208122,11.45,12
11956776,10208124,21.98,25
11956776,10208578,3.35,3
11956776,10208601,7.73,9
11956776,10208609,5.28,7
11956776,10208610,42.41,51
11956776,10208620,21.71,25
11956776,10208642,14.73,21
11956776,10208665,30.93,53
11956776,10208673,1.75,2
11956776,10208690,69.52,85
11956776,10208711,10.58,12
11956776,10208728,73.41,133
11956776,10208738,27.09,27
11956776,10208749,7.72,14
11956776,10208761,11.84,11
11956776,10208766,3.72,5
11956776,10208769,7.03,7
11956776,10311889,13.57,14
11956776,11539652,22.2,22
11956776,11601941,30.11,36
11956776,11784129,32.72,59
11956776,11837298,37.73,39
11956776,11839297,36.96,45
11956776,11990630,152.47,240
11956776,12352070,119.34,230
11956776,12420822,27.19,41
11956776,12627036,15.67,21
11956776,12680540,24.2,25
11956776,12793479,39.44,51
11956776,12854131,18.3,21
11956776,12996267,22.04,29
11956776,13016256,6.0,7
11956776,A123,54.71,80
10364446,12854113,16.06,30
10364446,12854149,9.86,15
10364446,12577977,11.09,11
10364446,10212334,84.93,145
10364446,12585577,75.59,103
10364446,10212204,25.41,31
10364446,12628669,60.52,64
10364446,13013290,27.98,52
10364446,12026582,6.23,6
10364446,12854197,20.75,29
10364446,10208582,14.96,17
10364446,11956776,19.89,26
10364446,10364446,0.0,0
10364446,10366955,17.2,17
10364446,12474916,19.19,20
10364446,10279711,32.34,32
10364446,10218045,16.43,17
10364446,12708761,22.81,35
10364446,12740556,27.48,51
10364446,11346601,22.76,31
10364446,12854173,12.54,12
10364446,12854172,28.99,38
10364446,10208607,6.2,11
10364446,12750741,18.95,25
10364446,10208589,19.47,20
10364446,12854198,15.23,24
10364446,12345850,19.67,22
10364446,10208702,21.33,24
10364446,10208717,21.2,24
10364446,10208605,77.73,93
10364446,12854117,4.08,5
10364446,13045617,13.8,20
10364446,12854192,5.62,7
10364446,12854098,9.52,13
10364446,12854108,10.8,11
10364446,12724371,14.68,20
10364446,10208768,6.84,11
10364446,13005196,2.44,4
10364446,12779571,28.81,41
10364446,12742843,14.04,17
10364446,10364896,28.6,36
10364446,10208681,48.85,57
10364446,10212202,53.56,69
10364446,12715142,80.81,85
10364446,12475665,66.51,90
10364446,10212373,118.25,144
10364446,12475666,154.03,154
10364446,12044475,17.9,23
10364446,12656560,20.42,25
10364446,10212258,25.04,45
10364446,12219936,43.49,56
10364446,12194109,30.9,59
10364446,10208675,16.9,17
10364446,12475523,12.71,20
10364446,10208670,12.06,15
10364446,10366979,18.04,32
10364446,12475628,13.9,19
10364446,12475623,13.23,17
10364446,10208698,12.3,13
10364446,10208575,17.05,31
10364446,12475360,18.38,35
10364446,10208659,10.79,11
10364446,10208596,12.55,14
10364446,10208595,12.72,19
10364446,10208686,18.95,37
10364446,10208776,9.11,14
10364446,12475516,5.01,5
10364446,12721000,0.05,0
10364446,10208593,6.62,7
10364446,10210421,9.11,13
10364446,12854133,14.95,15
10364446,12546176,6.65,6
10364446,12690815,3.92,7
10364446,12854140,87.81,125
10364446,10310757,87.68,93
10364446,11539696,13.99,25
10364446,10208639,15.33,29
10364446,10208731,15.69,17
10364446,12854166,18.34,22
10364446,10208764,18.23,32
10364446,10310590,18.82,22
10364446,12854147,16.98,18
10364446,12854121,19.11,36
10364446,12502170,14.58,16
10364446,12021664,18.07,23
10364446,12995436,14.79,14
10364446,10208661,16.04,25
10364446,10208602,9.94,19
10364446,12725145,7.64,8
10364446,12854195,16.44,20
10364446,10219625,4.64,4
10364446,12983715,18.19,27
10364446,12171479,20.53,39
10364446,10208746,8.48,8
10364446,12838671,76.41,134
10364446,10208762,48.23,62
10364446,12738762,58.46,89
10364446,10214844,39.48,53
10364446,12860572,7.99,14
10364446,12854164,14.02,15
10364446,10208747,11.47,14
10364446,11950159,0.0,0
10364446,11957296,17.51,21
10364446,10208712,7.48,10
10364446,10208117,13.09,14
10364446,10208119,13.65,26
10364446,10364922,11.35,20
10364446,10208696,9.75,10
10364446,10208629,20.37,32
10364446,10208707,21.58,24
10364446,10208701,11.8,13
10364446,10208760,6.99,7
10364446,10208641,10.6,12
10364446,10208694,15.87,15
10364446,10208499,132.51,134
10364446,13067405,44.59,53
10364446,13067657,40.79,64
10364446,12171444,7.14,7
10364446,12489344,31.38,36
10364446,10208651,11.48,12
10364446,13015040,15.65,21
10364446,12420540,6.04,7
10364446,12854153,17.25,23
10364446,10208614,24.8,46
10364446,10208730,35.06,61
10364446,10208719,22.13,24
10364446,11646201,16.53,17
10364446,12854139,26.81,41
10364446,12510558,39.2,42
10364446,12231175,25.15,48
10364446,12814117,24.48,31
10364446,12666962,34.75,54
10364446,10208705,27.7,50
10364446,10396151,42.85,44
10364446,12814084,42.15,49
10364446,10208687,76.71,121
10364446,10393503,17.73,25
10364446,12854148,51.23,57
10364446,10214832,142.56,144
10364446,10208647,23.53,34
10364446,10208734,17.2,22
10364446,12854184,12.78,17
10364446,12854138,7.49,14
10364446,10208697,2.61,4
10364446,10208703,8.18,8
10364446,12548942,9.02,10
10364446,13028069,8.17,11
10364446,12679735,22.47,33
10364446,12016186,10.8,11
10364446,12854126,11.89,13
10364446,12854154,12.53,15
10364446,10208759,10.96,11
10364446,11770353,18.35,22
10364446,12769185,23.8,47
10364446,12854137,24.11,35
10364446,12862432,14.94,28
10364446,10208120,15.94,30
10364446,10208772,4.79,4
10364446,10364885,6.49,7
10364446,10364928,6.02,12
10364446,10208751,13.25,25
10364446,10208645,18.63,19
10364446,10364904,13.42,21
10364446,10208129,17.21,21
10364446,12487426,11.39,12
10364446,12628674,22.71,25
10364446,12341445,26.64,37
10364446,13067128,21.49,22
10364446,12983542,11.77,14
10364446,10208654,8.78,15
10364446,12542118,24.65,27
10364446,10364926,27.99,50
10364446,10208752,27.99,31
10364446,10364920,27.28,38
10364446,10208656,22.02,28
10364446,10208771,20.11,35
10364446,12854159,25.06,44
10364446,10208597,13.47,13
10364446,10364908,4.02,4
10364446,12769170,4.03,7
10364446,12770183,4.23,4
10364446,13068448,3.73,4
10364446,12854171,25.58,30
10364446,10208577,17.45,31
10364446,10208580,21.06,30
10364446,12854127,19.41,24
10364446,10208619,19.75,32
10364446,12769191,14.31,16
10364446,10208777,3.63,4
10364446,12788882,19.77,24
10364446,10212247,24.98,46
10364446,10208725,106.09,148
10364446,10214831,148.46,212
10364446,11952476,11.34,17
10364446,10213766,8.39,15
10364446,12854130,8.31,12
10364446,10208713,5.59,7
10364446,12341441,36.42,39
10364446,12757112,38.75,66
10364446,12339991,11.1,22
10364446,13032687,17.8,18
10364446,12628650,8.43,15
10364446,12475521,6.81,9
10364446,10953982,32.78,40
10364446,10208692,29.1,32
10364446,12475631,25.44,32
10364446,10208123,32.75,63
10364446,10208688,24.24,44
10364446,10208505,154.45,298
10364446,12588807,27.55,45
10364446,10208672,24.63,46
10364446,10208636,22.89,25
10364446,12854181,29.4,47
10364446,12854196,27.9,29
10364446,10208755,18.86,29
10364446,12420819,10.05,15
10364446,12880157,19.52,30
10364446,10222647,29.6,32
10364446,10366958,15.53,20
10364446,10208644,23.55,36
10364446,10367569,29.58,34
10364446,10208622,22.55,38
10364446,10208652,21.88,37
10364446,12406372,10.59,12
10364446,13065930,9.76,17
10364446,10208735,6.29,9
10364446,12434146,6.67,7
10364446,12506169,38.74,55
10364446,10208501,145.0,255
10364446,10208500,140.57,183
10364446,10208706,24.74,30
10364446,12147179,6.82,7
10364446,10208724,6.58,9
10364446,12655984,9.3,12
10364446,12174646,24.38,30
10364446,12532788,29.92,36
10364446,12341443,4.71,8
10364446,12628704,21.22,21
10364446,10208590,17.23,20
10364446,12740486,20.89,23
10364446,12854125,35.16,42
10364446,12542300,33.71,47
10364446,10208118,11.39,12
10364446,10208122,16.98,24
10364446,10208124,4.6,5
10364446,10208578,16.55,29
10364446,10208601,24.0,43
10364446,10208609,18.89,32
10364446,10208610,56.71,70
10364446,10208620,8.05,10
10364446,10208642,7.23,7
10364446,10208665,10.36,13
10364446,10208673,17.06,18
10364446,10208690,83.9,104
10364446,10208711,16.08,23
10364446,10208728,70.92,94
10364446,10208738,5.09,6
10364446,10208749,17.94,26
10364446,10208761,20.05,22
10364446,10208766,24.31,41
10364446,10208769,23.29,24
10364446,10311889,22.75,34
10364446,11539652,12.97,25
10364446,11601941,39.38,45
10364446,11784129,15.67,27
10364446,11837298,25.5,37
10364446,11839297,35.41,41
10364446,11990630,141.44,249
10364446,12352070,107.23,189
10364446,12420822,15.68,20
10364446,12627036,8.73,9
10364446,12680540,12.33,12
10364446,12793479,26.91,27
10364446,12854131,4.3,5
10364446,12996267,9.06,9
10364446,13016256,29.56,38
10364446,A123,30.05,32
10366955,12854113,34.04,47
10366955,12854149,15.74,24
10366955,12577977,29.73,37
10366955,10212334,86.7,89
10366955,12585577,83.68,96
10366955,10212204,38.86,48
10366955,12628669,63.67,90
10366955,13013290,37.97,45
10366955,12026582,25.31,30
10366955,12854197,1.62,2
10366955,10208582,10.34,12
10366955,11956776,2.22,3
10366955,10364446,19.53,24
10366955,10366955,0.0,0
10366955,12474916,8.55,11
10366955,10279711,36.89,65
10366955,10218045,38.8,39
10366955,12708761,46.89,80
10366955,12740556,44.38,46
10366955,11346601,48.54,51
10366955,12854173,25.28,36
10366955,12854172,30.01,48
10366955,10208607,23.07,28
10366955,12750741,7.24,13
10366955,10208589,9.0,15
10366955,12854198,4.12,5
10366955,12345850,3.95,7
10366955,10208702,5.73,11
10366955,10208717,4.86,6
10366955,10208605,82.21,91
10366955,12854117,20.18,31
10366955,13045617,16.83,21
10366955,12854192,27.44,32
10366955,12854098,26.13,26
10366955,12854108,23.61,36
10366955,12724371,15.58,15
10366955,10208768,14.71,15
10366955,13005196,19.24,23
10366955,12779571,56.01,78
10366955,12742843,29.25,42
10366955,10364896,46.85,57
10366955,10208681,53.63,80
10366955,10212202,65.7,74
10366955,12715142,82.62,120
10366955,12475665,75.58,103
10366955,10212373,129.58,131
10366955,12475666,163.49,204
10366955,12044475,39.03,68
10366955,12656560,38.01,63
10366955,10212258,38.64,44
10366955,12219936,39.74,46
10366955,12194109,26.63,46
10366955,10208675,39.24,58
10366955,12475523,28.41,54
10366955,10208670,18.23,18
10366955,10366979,26.0,34
10366955,12475628,19.92,34
10366955,12475623,25.34,28
10366955,10208698,20.3,20
10366955,10208575,6.32,6
10366955,12475360,6.91,7
10366955,10208659,16.37,31
10366955,10208596,10.22,10
10366955,10208595,13.78,17
10366955,10208686,2.66,3
10366955,10208776,22.02,26
10366955,12475516,19.62,19
10366955,12721000,19.9,23
10366955,10208593,12.39,17
10366955,10210421,25.11,32
10366955,12854133,8.87,14
10366955,12546176,25.08,36
10366955,12690815,20.96,26
10366955,12854140,73.41,78
10366955,10310757,79.84,116
10366955,11539696,31.18,38
10366955,10208639,10.61,16
10366955,10208731,13.04,19
10366955,12854166,11.24,12
10366955,10208764,11.72,20
10366955,10310590,10.59,13
10366955,12854147,11.66,23
10366955,12854121,5.85,8
10366955,12502170,4.76,8
10366955,12021664,2.72,4
10366955,12995436,4.38,5
10366955,10208661,5.65,6
